Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,31.799999,34.700001,31.100000,34.450001,25.451078,68041551
2015-02-01,34.500000,36.849998,33.650002,36.000000,26.596193,52813543
2015-03-01,36.200001,36.950001,34.000000,36.900002,27.261099,77717399
2015-04-01,37.000000,40.000000,36.700001,38.200001,28.221518,72472270
2015-05-01,38.200001,38.750000,37.000000,37.150002,27.445795,55721351
2015-06-01,37.299999,37.900002,35.200001,36.099998,27.233768,82240193
2015-07-01,36.099998,36.099998,33.099998,34.549999,26.064455,73259298
2015-08-01,34.549999,36.900002,33.299999,34.549999,26.064455,76436710
2015-09-01,34.500000,36.400002,33.099998,33.599998,25.533876,49495422
2015-10-01,33.599998,35.900002,33.299999,35.200001,26.749779,67343387
2015-11-01,35.250000,37.150002,34.549999,36.000000,27.357731,58353418
2015-12-01,35.000000,38.500000,34.900002,38.400002,29.181581,65503477
2016-01-01,38.400002,38.400002,34.200001,35.099998,26.673784,104839719
2016-02-01,35.099998,37.349998,34.450001,35.950001,27.319733,58810304
2016-03-01,36.150002,38.849998,35.900002,38.400002,29.181581,80232686
2016-04-01,38.400002,39.150002,37.500000,38.400002,29.181581,60120869
2016-05-01,38.400002,39.250000,35.549999,36.849998,28.003677,82001829
2016-06-01,37.150002,39.500000,36.450001,39.200001,31.565601,74240062
2016-07-01,39.200001,44.500000,38.750000,43.900002,35.350246,77014331
2016-08-01,43.900002,44.150002,41.700001,42.400002,34.142387,84607756
2016-09-01,42.349998,43.849998,41.799999,42.700001,34.587414,69266152
2016-10-01,43.250000,43.799999,42.000000,42.950001,34.789913,51339941
2016-11-01,43.700001,43.700001,38.599998,38.799999,31.428373,106637980
2016-12-01,38.750000,39.099998,37.200001,37.700001,30.537365,102123833
2017-01-01,37.700001,39.599998,37.700001,39.599998,32.076382,42755374
2017-02-01,39.750000,41.500000,39.400002,41.049999,33.250896,60987153
2017-03-01,41.500000,44.099998,41.049999,43.650002,35.356922,89444888
2017-04-01,43.750000,44.900002,43.049999,44.799999,36.288425,53467304
2017-05-01,44.799999,50.000000,42.700001,44.400002,35.964432,172072506
2017-06-01,44.599998,44.750000,43.500000,43.950001,39.234791,80511211
2017-07-01,43.849998,45.299999,43.049999,45.150002,40.306049,75344359
2017-08-01,44.950001,46.549999,44.400002,45.750000,40.841675,100038012
2017-09-01,45.750000,46.799999,45.200001,45.599998,40.933170,67317512
2017-10-01,45.599998,46.049999,44.650002,45.200001,40.574108,52370925
2017-11-01,45.299999,46.049999,44.250000,45.950001,41.247353,59825870
2017-12-01,46.000000,46.750000,45.099998,45.799999,41.112701,52926444
2018-01-01,45.799999,46.500000,44.599998,44.799999,40.215046,88550448
2018-02-01,44.799999,44.849998,40.549999,41.500000,37.252777,119937616
2018-03-01,41.049999,44.000000,40.599998,42.200001,37.881134,98248964
2018-04-01,42.200001,44.500000,41.650002,44.250000,39.721336,53291565
2018-05-01,44.250000,46.400002,43.500000,44.150002,39.631569,100797077
2018-06-01,44.549999,44.900002,41.849998,43.400002,39.711857,77911398
2018-07-01,43.400002,44.049999,41.750000,44.000000,40.260864,47039715
2018-08-01,43.849998,44.000000,38.500000,40.450001,37.012543,114412484
2018-09-01,40.500000,42.099998,39.349998,41.200001,37.936504,76573823
2018-10-01,41.200001,41.200001,37.500000,38.000000,34.989983,68354286
2018-11-01,38.299999,40.950001,37.599998,40.599998,37.384033,58439573
2018-12-01,40.950001,41.349998,39.500000,41.200001,37.936504,59158849
2019-01-01,41.200001,43.900002,40.299999,43.799999,40.330555,55211885
2019-02-01,43.799999,45.599998,43.000000,45.099998,41.527584,45492930
2019-03-01,45.000000,48.599998,44.299999,48.599998,44.750343,85234665
2019-04-01,48.700001,49.500000,46.299999,46.700001,43.000847,53236415
2019-05-01,46.700001,49.000000,45.700001,47.950001,44.151833,74140668
2019-06-01,48.000000,52.900002,47.400002,52.599998,49.396091,93900725
2019-07-01,52.599998,55.750000,51.450001,51.549999,48.410046,99871686
2019-08-01,51.000000,51.900002,45.000000,45.400002,42.634647,154374602
2019-09-01,44.799999,48.099998,43.650002,44.000000,41.532257,125797371
2019-10-01,44.000000,45.750000,42.549999,45.000000,42.476177,107646277
2019-11-01,44.500000,46.250000,42.500000,43.900002,41.437866,116083195
2019-12-01,44.349998,47.200001,42.849998,46.049999,43.467281,83129409
2020-01-01,46.049999,47.799999,43.799999,43.900002,41.437866,76874152
2020-02-01,43.750000,45.900002,43.049999,43.849998,41.390667,74651337
2020-03-01,43.500000,43.900002,38.000000,40.049999,37.803795,142683714
2020-04-01,39.700001,43.799999,39.250000,43.049999,40.635540,88034154
2020-05-01,43.049999,43.200001,36.200001,37.150002,35.066444,114146929
2020-06-01,37.900002,43.000000,37.849998,40.150002,38.799213,130893419
2020-07-01,40.150002,42.950001,37.799999,38.500000,37.204720,141085355
2020-08-01,38.750000,41.200001,38.000000,40.349998,38.992477,78285293
2020-09-01,40.349998,40.950001,38.150002,38.250000,37.192719,82835944
2020-10-01,38.250000,40.599998,37.650002,38.349998,37.289951,51690558
2020-11-01,38.349998,43.200001,38.000000,42.049999,40.887676,96726541
2020-12-01,42.299999,44.400002,41.299999,43.299999,42.103127,79122391
2021-01-01,43.299999,45.599998,42.799999,45.150002,43.901993,93663223
2021-02-01,45.400002,47.700001,43.900002,46.549999,45.263294,66256922
2021-03-01,46.500000,49.000000,43.500000,44.049999,42.832397,115959891
2021-04-01,44.049999,44.549999,43.000000,43.299999,42.103127,64109704
2021-05-01,43.299999,45.000000,43.000000,43.200001,42.005894,73999569
2021-06-01,43.299999,43.799999,42.299999,43.250000,43.009190,64307234
2021-07-01,43.450001,47.400002,42.900002,46.049999,45.793598,99844385
2021-08-01,46.049999,46.500000,43.799999,43.799999,43.556126,60928818
2021-09-01,45.000000,45.000000,43.200001,43.849998,43.849998,44626980
