Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,13.700000,14.600000,12.880000,13.660000,12.386389,63755867
2015-02-01,13.640000,16.900000,13.140000,15.600000,14.145512,120795654
2015-03-01,15.520000,16.799999,14.040000,14.180000,12.857906,111940798
2015-04-01,14.600000,17.500000,14.420000,17.080000,15.487516,163556399
2015-05-01,17.080000,19.760000,16.740000,17.980000,16.386686,144790023
2015-06-01,18.000000,18.900000,16.660000,18.799999,17.134022,99058678
2015-07-01,18.799999,20.850000,15.880000,19.879999,18.118313,114365408
2015-08-01,19.980000,21.900000,17.320000,19.520000,17.790215,152728870
2015-09-01,19.240000,20.250000,17.340000,20.000000,18.489321,103164255
2015-10-01,20.000000,22.549999,19.000000,21.750000,20.107138,101714974
2015-11-01,21.799999,24.450001,20.650000,23.450001,21.678728,96215469
2015-12-01,23.950001,24.000000,20.000000,21.299999,19.691126,101520799
2016-01-01,21.299999,22.600000,16.219999,18.660000,17.250538,133707665
2016-02-01,18.500000,20.600000,17.139999,17.580000,16.252111,160144879
2016-03-01,17.840000,19.459999,16.620001,17.080000,15.789880,162675033
2016-04-01,17.020000,21.500000,17.020000,19.840000,18.341406,138980280
2016-05-01,19.840000,20.450001,15.820000,16.900000,15.687508,164642327
2016-06-01,16.840000,17.000000,14.040000,15.500000,14.387950,176858576
2016-07-01,15.500000,18.500000,14.660000,17.280001,16.040243,184861781
2016-08-01,16.780001,21.500000,16.219999,21.000000,19.493351,203537380
2016-09-01,20.750000,22.000000,20.000000,21.049999,19.539764,94369830
2016-10-01,21.500000,22.750000,19.520000,22.400000,21.127007,80904167
2016-11-01,22.799999,23.850000,20.799999,22.750000,21.457121,98381379
2016-12-01,22.750000,23.150000,21.400000,23.150000,21.834387,60922663
2017-01-01,23.150000,25.850000,22.350000,24.799999,23.390615,57933745
2017-02-01,25.000000,25.400000,22.650000,23.500000,22.164495,111005419
2017-03-01,23.400000,24.600000,20.750000,21.500000,20.278156,352766534
2017-04-01,22.600000,22.799999,21.100000,21.850000,20.608265,107876426
2017-05-01,21.850000,23.500000,21.400000,23.049999,21.821266,90298260
2017-06-01,23.350000,25.799999,22.500000,25.799999,24.424669,89025048
2017-07-01,25.299999,27.600000,25.200001,26.799999,25.371361,120567014
2017-08-01,27.200001,32.299999,26.150000,30.799999,29.158133,149665790
2017-09-01,30.799999,34.049999,29.500000,32.849998,31.526861,95945790
2017-10-01,32.849998,35.500000,31.850000,34.900002,33.494293,88310519
2017-11-01,36.099998,37.250000,34.150002,35.000000,33.590271,87535965
2017-12-01,35.000000,35.599998,31.450001,35.450001,34.022141,107225648
2018-01-01,35.450001,40.599998,35.000000,37.700001,36.181515,80488004
2018-02-01,38.000000,41.700001,33.549999,38.799999,37.237209,84977729
2018-03-01,38.150002,42.799999,37.849998,39.599998,38.004986,88064616
2018-04-01,39.599998,46.400002,38.500000,45.150002,43.331448,97001225
2018-05-01,45.150002,48.099998,42.900002,45.200001,43.531845,99368794
2018-06-01,44.599998,49.299999,40.049999,41.549999,40.016548,134703545
2018-07-01,41.549999,43.650002,39.299999,40.000000,38.523750,143694979
2018-08-01,40.349998,43.299999,36.099998,42.750000,41.172264,212736427
2018-09-01,42.049999,43.299999,32.799999,37.549999,36.605198,175534120
2018-10-01,37.549999,38.000000,29.049999,32.200001,31.389814,167187665
2018-11-01,33.450001,37.000000,31.799999,35.549999,34.655525,107261338
2018-12-01,36.549999,38.150002,34.500000,37.549999,36.605198,84486554
2019-01-01,37.549999,42.700001,33.599998,40.549999,39.529720,119925299
2019-02-01,40.700001,46.200001,39.299999,46.000000,44.842594,109962577
2019-03-01,45.000000,54.000000,44.549999,53.400002,52.056396,152880664
2019-04-01,52.700001,59.400002,50.650002,55.299999,53.908592,105171030
2019-05-01,55.299999,56.950001,43.299999,48.000000,47.049824,144163296
2019-06-01,49.500000,57.500000,47.049999,53.650002,52.587982,137077353
2019-07-01,53.650002,61.150002,48.000000,58.799999,57.636028,188377881
2019-08-01,58.400002,66.400002,55.000000,65.000000,63.713303,142533000
2019-09-01,65.250000,66.150002,60.099998,64.849998,63.566265,114530638
2019-10-01,64.849998,78.599998,64.099998,76.800003,75.647568,129625564
2019-11-01,77.500000,79.900002,72.449997,73.599998,72.495583,94166415
2019-12-01,74.449997,76.699997,69.000000,69.750000,68.703362,102573608
2020-01-01,69.750000,79.400002,66.500000,68.150002,67.127365,158959155
2020-02-01,69.000000,73.000000,61.650002,62.650002,61.709900,197109449
2020-03-01,63.299999,68.650002,42.000000,56.950001,56.095432,335605095
2020-04-01,55.400002,66.449997,49.650002,65.449997,64.467880,194492013
2020-05-01,65.449997,71.400002,61.849998,69.099998,68.063118,165850982
2020-06-01,69.500000,78.650002,67.500000,68.400002,67.725441,183630333
2020-07-01,68.400002,79.500000,66.750000,73.500000,72.775146,213492394
2020-08-01,74.000000,88.150002,72.349998,76.550003,75.795059,153002289
2020-09-01,77.349998,81.500000,73.150002,80.099998,79.310051,107497106
2020-10-01,80.099998,90.900002,80.099998,85.300003,84.694809,118857842
2020-11-01,85.300003,114.300003,85.000000,105.400002,104.652206,168520368
2020-12-01,106.400002,123.400002,103.599998,123.000000,122.127335,172311453
2021-01-01,123.000000,144.000000,122.300003,128.300003,127.389740,176310508
2021-02-01,128.000000,154.300003,117.900002,119.000000,118.155716,109892795
2021-03-01,124.000000,135.000000,110.599998,126.800003,125.900383,220038636
2021-04-01,128.500000,147.100006,127.000000,139.500000,138.510269,279833261
2021-05-01,139.300003,159.000000,133.800003,158.399994,157.276169,107279295
2021-06-01,159.399994,190.100006,150.600006,182.800003,182.116211,139286922
2021-07-01,182.899994,191.600006,150.000000,169.300003,168.666702,178042570
2021-08-01,169.800003,191.899994,148.000000,160.000000,159.401489,205262319
2021-09-01,161.399994,170.000000,150.699997,156.699997,156.113831,88591651
